Hours Viewed,release_year,Cluster
2600000,2020.0,0
2600000,2021.0,0
2600000,2022.0,0
2600000,2023.0,0
2600000,2017.0,1
2600000,2022.0,0
2600000,2020.0,0
2600000,2022.0,0
2600000,2021.0,0
2600000,2015.0,1
2600000,2019.0,1
2600000,2019.0,1
2600000,2017.0,1
2500000,2020.0,0
2500000,2020.0,0
2500000,2021.0,0
2500000,2021.0,0
2500000,2020.0,0
2500000,2019.0,1
2500000,2020.0,0
2500000,2016.0,1
2500000,2020.0,0
2500000,2018.0,1
2500000,2019.0,1
2500000,2020.0,0
2500000,2020.0,0
2500000,2019.0,1
2500000,2018.0,1
2500000,2019.0,1
2500000,2022.0,0
2500000,2017.0,1
2500000,2022.0,0
2500000,2021.0,0
2500000,2022.0,0
2500000,2022.0,0
2500000,2017.0,1
2500000,2018.0,1
2500000,2019.0,1
2500000,2020.0,0
2500000,2019.0,1
2500000,2021.0,0
2500000,2019.0,1
2500000,2019.0,1
2500000,2020.0,0
2500000,2021.0,0
2500000,2022.0,0
2500000,2018.0,1
2500000,2021.0,0
2500000,2020.0,0
2500000,2022.0,0
2400000,2020.0,0
2400000,2021.0,0
2400000,2022.0,0
2400000,2020.0,0
2400000,2018.0,1
2400000,2019.0,1
2400000,2020.0,0
2400000,2017.0,1
2400000,2021.0,0
2400000,2021.0,0
2400000,2019.0,1
2400000,2022.0,0
2400000,2023.0,0
2400000,2021.0,0
2400000,2020.0,0
2400000,2015.0,1
2400000,2017.0,1
2400000,2020.0,0
2400000,2021.0,0
2400000,2018.0,1
2400000,2016.0,1
2400000,2016.0,1
2400000,2015.0,1
2400000,2016.0,1
2400000,2018.0,1
2400000,2013.0,1
2400000,2022.0,0
2400000,2021.0,0
2400000,2020.0,0
2400000,2018.0,1
2400000,2020.0,0
2400000,2018.0,1
2400000,2022.0,0
2400000,2019.0,1
2400000,2022.0,0
2400000,2019.0,1
2400000,2021.0,0
2400000,2022.0,0
2400000,2021.0,0
2400000,2022.0,0
2400000,2017.0,1
2400000,2022.0,0
2300000,2022.0,0
2300000,2020.0,0
2300000,2020.0,0
2300000,2021.0,0
2300000,2022.0,0
2300000,2022.0,0
2300000,2020.0,0
2300000,2019.0,1
2300000,2016.0,1
2300000,2019.0,1
2300000,2017.0,1
2300000,2021.0,0
2300000,2017.0,1
2300000,2020.0,0
2300000,2018.0,1
2300000,2019.0,1
2300000,2013.0,1
2300000,2022.0,0
2300000,2021.0,0
2300000,2021.0,0
2300000,2020.0,0
2300000,2019.0,1
2300000,2022.0,0
2300000,2021.0,0
2300000,2022.0,0
2300000,2021.0,0
2300000,2017.0,1
2300000,2019.0,1
2300000,2020.0,0
2300000,2023.0,0
2300000,2018.0,1
2300000,2021.0,0
2300000,2022.0,0
2300000,2022.0,0
2300000,2016.0,1
2300000,2019.0,1
2300000,2022.0,0
2300000,2023.0,0
2300000,2021.0,0
2300000,2019.0,1
2300000,2022.0,0
2300000,2022.0,0
2200000,2022.0,0
2200000,2022.0,0
2200000,2018.0,1
2200000,2022.0,0
2200000,2019.0,1
2200000,2022.0,0
2200000,2021.0,0
2200000,2022.0,0
2200000,2019.0,1
2200000,2018.0,1
2200000,2019.0,1
2200000,2017.0,1
2200000,2017.0,1
2200000,2018.0,1
2200000,2020.0,0
2200000,2016.0,1
2200000,2022.0,0
2200000,2019.0,1
2200000,2016.0,1
2200000,2017.0,1
2200000,2021.0,0
2200000,2021.0,0
2200000,2022.0,0
2200000,2021.0,0
2200000,2021.0,0
2200000,2022.0,0
2200000,2022.0,0
2200000,2020.0,0
2200000,2022.0,0
2200000,2022.0,0
2200000,2022.0,0
2200000,2021.0,0
2200000,2018.0,1
2200000,2021.0,0
2200000,2022.0,0
2200000,2018.0,1
2200000,2022.0,0
2200000,2021.0,0
2200000,2019.0,1
2200000,2019.0,1
2200000,2018.0,1
2200000,2019.0,1
2200000,2020.0,0
2200000,2021.0,0
2200000,2022.0,0
2200000,2022.0,0
2100000,2020.0,0
2100000,2020.0,0
2100000,2023.0,0
2100000,2018.0,1
2100000,2020.0,0
2100000,2018.0,1
2100000,2018.0,1
2100000,2016.0,1
2100000,2021.0,0
2100000,2021.0,0
2100000,2017.0,1
2100000,2019.0,1
2100000,2016.0,1
2100000,2021.0,0
2100000,2018.0,1
2100000,2018.0,1
2100000,2018.0,1
2100000,2020.0,0
2100000,2021.0,0
2100000,2022.0,0
2100000,2017.0,1
2100000,2021.0,0
2100000,2023.0,0
2100000,2022.0,0
2100000,2019.0,1
2100000,2020.0,0
2100000,2022.0,0
2100000,2021.0,0
2100000,2019.0,1
2100000,2020.0,0
2100000,2019.0,1
2100000,2019.0,1
2100000,2018.0,1
2100000,2021.0,0
2100000,2021.0,0
2100000,2021.0,0
2100000,2022.0,0
2100000,2019.0,1
2100000,2022.0,0
2100000,2018.0,1
2100000,2017.0,1
2100000,2019.0,1
2100000,2021.0,0
2000000,2018.0,1
2000000,2019.0,1
2000000,2018.0,1
2000000,2018.0,1
2000000,2020.0,0
2000000,2015.0,1
2000000,2018.0,1
2000000,2019.0,1
2000000,2018.0,1
2000000,2020.0,0
2000000,2020.0,0
2000000,2018.0,1
2000000,2020.0,0
2000000,2021.0,0
2000000,2021.0,0
2000000,2019.0,1
2000000,2019.0,1
2000000,2022.0,0
2000000,2021.0,0
2000000,2018.0,1
2000000,2021.0,0
2000000,2014.0,1
2000000,2017.0,1
2000000,2022.0,0
2000000,2020.0,0
2000000,2016.0,1
2000000,2021.0,0
2000000,2020.0,0
2000000,2021.0,0
2000000,2017.0,1
2000000,2019.0,1
2000000,2020.0,0
2000000,2021.0,0
2000000,2020.0,0
2000000,2021.0,0
2000000,2019.0,1
2000000,2022.0,0
2000000,2021.0,0
2000000,2019.0,1
2000000,2021.0,0
2000000,2019.0,1
2000000,2016.0,1
2000000,2018.0,1
2000000,2020.0,0
2000000,2021.0,0
2000000,2022.0,0
2000000,2020.0,0
2000000,2021.0,0
2000000,2022.0,0
2000000,2019.0,1
2000000,2022.0,0
2000000,2020.0,0
2000000,2020.0,0
2000000,2020.0,0
2000000,2019.0,1
2000000,2017.0,1
1900000,2022.0,0
1900000,2018.0,1
1900000,2018.0,1
1900000,2020.0,0
1900000,2021.0,0
1900000,2021.0,0
1900000,2020.0,0
1900000,2019.0,1
1900000,2018.0,1
1900000,2021.0,0
1900000,2022.0,0
1900000,2022.0,0
1900000,2022.0,0
1900000,2018.0,1
1900000,2021.0,0
1900000,2022.0,0
1900000,2019.0,1
1900000,2019.0,1
1900000,2017.0,1
1900000,2021.0,0
1900000,2019.0,1
1900000,2021.0,0
1900000,2022.0,0
1900000,2020.0,0
1900000,2022.0,0
1900000,2017.0,1
1900000,2021.0,0
1900000,2021.0,0
1900000,2019.0,1
1900000,2021.0,0
1900000,2021.0,0
1900000,2022.0,0
1900000,2021.0,0
1900000,2019.0,1
1900000,2022.0,0
1900000,2021.0,0
1900000,2020.0,0
1900000,2019.0,1
1900000,2017.0,1
1900000,2021.0,0
1900000,2017.0,1
1900000,2017.0,1
1900000,2021.0,0
1900000,2022.0,0
1900000,2022.0,0
1900000,2021.0,0
1900000,2018.0,1
1900000,2020.0,0
1900000,2020.0,0
1900000,2018.0,1
1900000,2017.0,1
1900000,2022.0,0
1900000,2019.0,1
1900000,2021.0,0
1800000,2018.0,1
1800000,2021.0,0
1800000,2020.0,0
1800000,2021.0,0
1800000,2016.0,1
1800000,2022.0,0
1800000,2022.0,0
1800000,2018.0,1
1800000,2017.0,1
1800000,2021.0,0
1800000,2019.0,1
1800000,2018.0,1
1800000,2022.0,0
1800000,2018.0,1
1800000,2021.0,0
1800000,2019.0,1
1800000,2022.0,0
1800000,2018.0,1
1800000,2016.0,1
1800000,2020.0,0
1800000,2018.0,1
1800000,2022.0,0
1800000,2017.0,1
1800000,2020.0,0
1800000,2021.0,0
1800000,2019.0,1
1800000,2020.0,0
1800000,2019.0,1
1800000,2018.0,1
1800000,2018.0,1
1800000,2015.0,1
1800000,2018.0,1
1800000,2021.0,0
1800000,2021.0,0
1800000,2020.0,0
1800000,2021.0,0
1800000,2021.0,0
1800000,2018.0,1
1800000,2019.0,1
1800000,2022.0,0
1800000,2021.0,0
1800000,2021.0,0
1800000,2019.0,1
1800000,2023.0,0
1800000,2018.0,1
1800000,2021.0,0
1800000,2018.0,1
1800000,2018.0,1
1800000,2022.0,0
1800000,2015.0,1
1800000,2019.0,1
1800000,2020.0,0
1800000,2021.0,0
1800000,2022.0,0
1800000,2022.0,0
1800000,2022.0,0
1800000,2020.0,0
1800000,2021.0,0
1800000,2020.0,0
1800000,2020.0,0
1800000,2021.0,0
1800000,2018.0,1
1800000,2020.0,0
1800000,2017.0,1
1800000,2021.0,0
1800000,2017.0,1
1800000,2020.0,0
1800000,2022.0,0
1800000,2022.0,0
1700000,2022.0,0
1700000,2017.0,1
1700000,2018.0,1
1700000,2020.0,0
1700000,2019.0,1
1700000,2022.0,0
1700000,2018.0,1
1700000,2018.0,1
1700000,2019.0,1
1700000,2020.0,0
1700000,2022.0,0
1700000,2020.0,0
1700000,2017.0,1
1700000,2019.0,1
1700000,2022.0,0
1700000,2023.0,0
1700000,2016.0,1
1700000,2022.0,0
1700000,2018.0,1
1700000,2021.0,0
1700000,2021.0,0
1700000,2022.0,0
1700000,2020.0,0
1700000,2018.0,1
1700000,2020.0,0
1700000,2022.0,0
1700000,2019.0,1
1700000,2017.0,1
1700000,2020.0,0
1700000,2020.0,0
1700000,2017.0,1
1700000,2022.0,0
1700000,2019.0,1
1700000,2023.0,0
1700000,2019.0,1
1700000,2021.0,0
1700000,2020.0,0
1700000,2019.0,1
1700000,2019.0,1
1700000,2021.0,0
1700000,2019.0,1
1700000,2017.0,1
1700000,2020.0,0
1700000,2019.0,1
1700000,2019.0,1
1700000,2021.0,0
1600000,2020.0,0
1600000,2021.0,0
1600000,2019.0,1
1600000,2021.0,0
1600000,2022.0,0
1600000,2018.0,1
1600000,2018.0,1
1600000,2019.0,1
1600000,2021.0,0
1600000,2020.0,0
1600000,2022.0,0
1600000,2017.0,1
1600000,2020.0,0
1600000,2022.0,0
1600000,2021.0,0
1600000,2018.0,1
1600000,2021.0,0
1600000,2020.0,0
1600000,2020.0,0
1600000,2019.0,1
1600000,2022.0,0
1600000,2018.0,1
1600000,2020.0,0
1600000,2022.0,0
1600000,2018.0,1
1600000,2018.0,1
1600000,2018.0,1
1600000,2020.0,0
1600000,2021.0,0
1600000,2019.0,1
1600000,2020.0,0
1600000,2019.0,1
1600000,2015.0,1
1600000,2021.0,0
1600000,2022.0,0
1600000,2020.0,0
1600000,2020.0,0
1600000,2020.0,0
1600000,2021.0,0
1600000,2021.0,0
1600000,2020.0,0
1600000,2017.0,1
1600000,2017.0,1
1600000,2019.0,1
1600000,2022.0,0
1600000,2021.0,0
1600000,2021.0,0
1600000,2020.0,0
1600000,2020.0,0
1600000,2021.0,0
1600000,2020.0,0
1600000,2022.0,0
1600000,2021.0,0
1500000,2020.0,0
1500000,2019.0,1
1500000,2017.0,1
1500000,2020.0,0
1500000,2022.0,0
1500000,2017.0,1
1500000,2020.0,0
1500000,2021.0,0
1500000,2020.0,0
1500000,2021.0,0
1500000,2021.0,0
1500000,2021.0,0
1500000,2020.0,0
1500000,2020.0,0
1500000,2017.0,1
1500000,2019.0,1
1500000,2017.0,1
1500000,2022.0,0
1500000,2018.0,1
1500000,2018.0,1
1500000,2018.0,1
1500000,2018.0,1
1500000,2022.0,0
1500000,2016.0,1
1500000,2019.0,1
1500000,2020.0,0
1500000,2020.0,0
1500000,2022.0,0
1500000,2021.0,0
1500000,2019.0,1
1500000,2023.0,0
1500000,2019.0,1
1500000,2021.0,0
1500000,2021.0,0
1500000,2017.0,1
1500000,2018.0,1
1500000,2019.0,1
1500000,2019.0,1
1500000,2020.0,0
1500000,2022.0,0
1500000,2020.0,0
1500000,2021.0,0
1500000,2021.0,0
1500000,2018.0,1
1500000,2018.0,1
1500000,2018.0,1
1500000,2018.0,1
1500000,2022.0,0
1500000,2021.0,0
1500000,2020.0,0
1500000,2022.0,0
1500000,2021.0,0
1500000,2017.0,1
1500000,2019.0,1
1500000,2020.0,0
1500000,2018.0,1
1500000,2018.0,1
1500000,2017.0,1
1500000,2020.0,0
1500000,2022.0,0
1500000,2019.0,1
1500000,2018.0,1
1500000,2020.0,0
1500000,2020.0,0
1500000,2021.0,0
1500000,2022.0,0
1500000,2022.0,0
1500000,2022.0,0
1500000,2020.0,0
1500000,2018.0,1
1500000,2018.0,1
1500000,2020.0,0
1500000,2018.0,1
1500000,2019.0,1
1500000,2021.0,0
1400000,2022.0,0
1400000,2020.0,0
1400000,2022.0,0
1400000,2020.0,0
1400000,2020.0,0
1400000,2018.0,1
1400000,2018.0,1
1400000,2014.0,1
1400000,2019.0,1
1400000,2019.0,1
1400000,2020.0,0
1400000,2021.0,0
1400000,2022.0,0
1400000,2021.0,0
1400000,2017.0,1
1400000,2015.0,1
1400000,2021.0,0
1400000,2020.0,0
1400000,2022.0,0
1400000,2021.0,0
1400000,2022.0,0
1400000,2019.0,1
1400000,2018.0,1
1400000,2021.0,0
1400000,2019.0,1
1400000,2021.0,0
1400000,2023.0,0
1400000,2021.0,0
1400000,2022.0,0
1400000,2017.0,1
1400000,2017.0,1
1400000,2021.0,0
1400000,2016.0,1
1400000,2017.0,1
1400000,2018.0,1
1400000,2017.0,1
1400000,2020.0,0
1400000,2020.0,0
1400000,2020.0,0
1400000,2023.0,0
1400000,2019.0,1
1400000,2021.0,0
1400000,2021.0,0
1400000,2022.0,0
1400000,2018.0,1
1400000,2018.0,1
1400000,2019.0,1
1400000,2020.0,0
1400000,2018.0,1
1400000,2018.0,1
1400000,2017.0,1
1400000,2021.0,0
1400000,2019.0,1
1400000,2020.0,0
1400000,2022.0,0
1400000,2021.0,0
1400000,2021.0,0
1400000,2021.0,0
1400000,2019.0,1
1400000,2018.0,1
1400000,2019.0,1
1400000,2018.0,1
1400000,2020.0,0
1400000,2018.0,1
1400000,2017.0,1
1300000,2021.0,0
1300000,2022.0,0
1300000,2017.0,1
1300000,2016.0,1
1300000,2016.0,1
1300000,2016.0,1
1300000,2021.0,0
1300000,2018.0,1
1300000,2022.0,0
1300000,2019.0,1
1300000,2020.0,0
1300000,2020.0,0
1300000,2020.0,0
1300000,2018.0,1
1300000,2017.0,1
1300000,2020.0,0
1300000,2018.0,1
1300000,2018.0,1
1300000,2019.0,1
1300000,2017.0,1
1300000,2017.0,1
1300000,2018.0,1
1300000,2018.0,1
1300000,2020.0,0
1300000,2019.0,1
1300000,2022.0,0
1300000,2021.0,0
1300000,2020.0,0
1300000,2017.0,1
1300000,2022.0,0
1300000,2021.0,0
1300000,2022.0,0
1300000,2021.0,0
1300000,2022.0,0
1300000,2015.0,1
1300000,2020.0,0
1300000,2020.0,0
1300000,2021.0,0
1300000,2021.0,0
1300000,2020.0,0
1300000,2021.0,0
1300000,2021.0,0
1300000,2019.0,1
1300000,2018.0,1
1300000,2018.0,1
1300000,2021.0,0
1300000,2018.0,1
1300000,2022.0,0
1300000,2020.0,0
1300000,2020.0,0
1300000,2020.0,0
1300000,2018.0,1
1300000,2019.0,1
1300000,2019.0,1
1300000,2018.0,1
1300000,2022.0,0
1300000,2018.0,1
1300000,2020.0,0
1300000,2020.0,0
1300000,2015.0,1
1300000,2022.0,0
1300000,2018.0,1
1300000,2019.0,1
1300000,2019.0,1
1300000,2019.0,1
1300000,2020.0,0
1300000,2021.0,0
1300000,2022.0,0
1300000,2022.0,0
1300000,2017.0,1
1300000,2020.0,0
1300000,2019.0,1
1300000,2021.0,0
1300000,2020.0,0
1300000,2020.0,0
1200000,2021.0,0
1200000,2021.0,0
1200000,2019.0,1
1200000,2016.0,1
1200000,2021.0,0
1200000,2021.0,0
1200000,2017.0,1
1200000,2020.0,0
1200000,2021.0,0
1200000,2022.0,0
1200000,2020.0,0
1200000,2020.0,0
1200000,2023.0,0
1200000,2023.0,0
1200000,2021.0,0
1200000,2021.0,0
1200000,2019.0,1
1200000,2019.0,1
1200000,2018.0,1
1200000,2019.0,1
1200000,2016.0,1
1200000,2023.0,0
1200000,2020.0,0
1200000,2016.0,1
1200000,2022.0,0
1200000,2019.0,1
1200000,2022.0,0
1200000,2017.0,1
1200000,2020.0,0
1200000,2019.0,1
1200000,2021.0,0
1200000,2022.0,0
1200000,2018.0,1
1200000,2021.0,0
1200000,2019.0,1
1200000,2021.0,0
1200000,2022.0,0
1200000,2019.0,1
1200000,2018.0,1
1200000,2021.0,0
1200000,2021.0,0
1200000,2021.0,0
1200000,2017.0,1
1200000,2018.0,1
1200000,2021.0,0
1200000,2019.0,1
1200000,2020.0,0
1200000,2022.0,0
1200000,2021.0,0
1200000,2018.0,1
1200000,2019.0,1
1200000,2018.0,1
1200000,2022.0,0
1200000,2022.0,0
1200000,2020.0,0
1200000,2021.0,0
1200000,2022.0,0
1200000,2016.0,1
1200000,2019.0,1
1200000,2022.0,0
1200000,2019.0,1
1200000,2019.0,1
1200000,2022.0,0
1200000,2016.0,1
1200000,2020.0,0
1200000,2019.0,1
1200000,2020.0,0
1200000,2019.0,1
1200000,2018.0,1
1200000,2020.0,0
1200000,2020.0,0
1200000,2019.0,1
1200000,2021.0,0
1200000,2017.0,1
1200000,2023.0,0
1100000,2018.0,1
1100000,2021.0,0
1100000,2018.0,1
1100000,2021.0,0
1100000,2021.0,0
1100000,2021.0,0
1100000,2017.0,1
1100000,2021.0,0
1100000,2018.0,1
1100000,2021.0,0
1100000,2019.0,1
1100000,2022.0,0
1100000,2017.0,1
1100000,2021.0,0
1100000,2017.0,1
1100000,2022.0,0
1100000,2019.0,1
1100000,2020.0,0
1100000,2019.0,1
1100000,2018.0,1
1100000,2018.0,1
1100000,2017.0,1
1100000,2020.0,0
1100000,2021.0,0
1100000,2019.0,1
1100000,2020.0,0
1100000,2022.0,0
1100000,2016.0,1
1100000,2021.0,0
1100000,2015.0,1
1100000,2018.0,1
1100000,2021.0,0
1100000,2020.0,0
1100000,2020.0,0
1100000,2017.0,1
1100000,2021.0,0
1100000,2019.0,1
1100000,2022.0,0
1100000,2021.0,0
1100000,2019.0,1
1100000,2022.0,0
1100000,2020.0,0
1100000,2019.0,1
1100000,2018.0,1
1100000,2016.0,1
1100000,2019.0,1
1100000,2017.0,1
1100000,2021.0,0
1100000,2020.0,0
1100000,2019.0,1
1100000,2021.0,0
1100000,2021.0,0
1100000,2020.0,0
1100000,2020.0,0
1100000,2019.0,1
1100000,2019.0,1
1100000,2015.0,1
1100000,2021.0,0
1100000,2018.0,1
1100000,2016.0,1
1100000,2021.0,0
1100000,2020.0,0
1100000,2017.0,1
1100000,2018.0,1
1100000,2020.0,0
1100000,2021.0,0
1100000,2019.0,1
1100000,2019.0,1
1100000,2022.0,0
1100000,2017.0,1
1100000,2022.0,0
1100000,2021.0,0
1100000,2015.0,1
1100000,2020.0,0
1100000,2017.0,1
1100000,2022.0,0
1100000,2016.0,1
1100000,2018.0,1
1100000,2019.0,1
1100000,2020.0,0
1100000,2017.0,1
1100000,2017.0,1
1100000,2015.0,1
1100000,2019.0,1
1100000,2019.0,1
1000000,2020.0,0
1000000,2018.0,1
1000000,2020.0,0
1000000,2018.0,1
1000000,2020.0,0
1000000,2021.0,0
1000000,2021.0,0
1000000,2020.0,0
1000000,2018.0,1
1000000,2017.0,1
1000000,2020.0,0
1000000,2018.0,1
1000000,2022.0,0
1000000,2019.0,1
1000000,2019.0,1
1000000,2019.0,1
1000000,2016.0,1
1000000,2021.0,0
1000000,2017.0,1
1000000,2022.0,0
1000000,2022.0,0
1000000,2018.0,1
1000000,2020.0,0
1000000,2022.0,0
1000000,2020.0,0
1000000,2020.0,0
1000000,2020.0,0
1000000,2019.0,1
1000000,2018.0,1
1000000,2022.0,0
1000000,2020.0,0
1000000,2020.0,0
1000000,2017.0,1
1000000,2017.0,1
1000000,2018.0,1
1000000,2021.0,0
1000000,2022.0,0
1000000,2019.0,1
1000000,2021.0,0
1000000,2019.0,1
1000000,2019.0,1
1000000,2021.0,0
1000000,2022.0,0
1000000,2019.0,1
1000000,2016.0,1
1000000,2022.0,0
1000000,2021.0,0
1000000,2021.0,0
1000000,2021.0,0
1000000,2019.0,1
1000000,2018.0,1
1000000,2021.0,0
1000000,2020.0,0
1000000,2020.0,0
1000000,2021.0,0
1000000,2021.0,0
1000000,2018.0,1
1000000,2018.0,1
1000000,2022.0,0
1000000,2018.0,1
1000000,2019.0,1
1000000,2019.0,1
1000000,2021.0,0
1000000,2019.0,1
1000000,2019.0,1
1000000,2018.0,1
1000000,2017.0,1
1000000,2020.0,0
1000000,2021.0,0
1000000,2022.0,0
1000000,2019.0,1
1000000,2022.0,0
1000000,2017.0,1
1000000,2020.0,0
1000000,2020.0,0
1000000,2019.0,1
1000000,2017.0,1
1000000,2022.0,0
1000000,2016.0,1
1000000,2016.0,1
1000000,2016.0,1
1000000,2021.0,0
1000000,2021.0,0
1000000,2022.0,0
1000000,2018.0,1
900000,2022.0,0
900000,2020.0,0
900000,2019.0,1
900000,2019.0,1
900000,2018.0,1
900000,2019.0,1
900000,2019.0,1
900000,2019.0,1
900000,2018.0,1
900000,2015.0,1
900000,2020.0,0
900000,2018.0,1
900000,2019.0,1
900000,2021.0,0
900000,2019.0,1
900000,2022.0,0
900000,2017.0,1
900000,2016.0,1
900000,2015.0,1
900000,2018.0,1
900000,2018.0,1
900000,2021.0,0
900000,2016.0,1
900000,2022.0,0
900000,2013.0,1
900000,2021.0,0
900000,2018.0,1
900000,2021.0,0
900000,2023.0,0
900000,2019.0,1
900000,2019.0,1
900000,2021.0,0
900000,2020.0,0
900000,2022.0,0
900000,2019.0,1
900000,2020.0,0
900000,2020.0,0
900000,2017.0,1
900000,2021.0,0
900000,2020.0,0
900000,2022.0,0
900000,2022.0,0
900000,2018.0,1
900000,2018.0,1
900000,2017.0,1
900000,2018.0,1
900000,2021.0,0
900000,2016.0,1
900000,2018.0,1
900000,2021.0,0
900000,2016.0,1
900000,2018.0,1
900000,2015.0,1
900000,2016.0,1
900000,2016.0,1
900000,2020.0,0
900000,2018.0,1
900000,2021.0,0
900000,2021.0,0
900000,2020.0,0
900000,2021.0,0
900000,2022.0,0
900000,2021.0,0
900000,2022.0,0
900000,2022.0,0
900000,2020.0,0
900000,2022.0,0
900000,2022.0,0
900000,2019.0,1
900000,2020.0,0
900000,2019.0,1
900000,2021.0,0
900000,2018.0,1
900000,2020.0,0
900000,2019.0,1
900000,2020.0,0
900000,2019.0,1
900000,2021.0,0
900000,2019.0,1
900000,2020.0,0
900000,2021.0,0
900000,2022.0,0
900000,2020.0,0
900000,2021.0,0
900000,2022.0,0
900000,2021.0,0
900000,2015.0,1
900000,2021.0,0
900000,2021.0,0
900000,2017.0,1
900000,2018.0,1
900000,2019.0,1
900000,2019.0,1
900000,2020.0,0
900000,2019.0,1
800000,2022.0,0
800000,2018.0,1
800000,2018.0,1
800000,2016.0,1
800000,2022.0,0
800000,2021.0,0
800000,2019.0,1
800000,2022.0,0
800000,2016.0,1
800000,2018.0,1
800000,2018.0,1
800000,2018.0,1
800000,2019.0,1
800000,2018.0,1
800000,2022.0,0
800000,2019.0,1
800000,2020.0,0
800000,2022.0,0
800000,2020.0,0
800000,2022.0,0
800000,2020.0,0
800000,2020.0,0
800000,2020.0,0
800000,2019.0,1
800000,2022.0,0
800000,2017.0,1
800000,2017.0,1
800000,2022.0,0
800000,2019.0,1
800000,2021.0,0
800000,2022.0,0
800000,2020.0,0
800000,2018.0,1
800000,2017.0,1
800000,2019.0,1
800000,2021.0,0
800000,2020.0,0
800000,2018.0,1
800000,2021.0,0
800000,2022.0,0
800000,2022.0,0
800000,2022.0,0
800000,2021.0,0
800000,2023.0,0
800000,2022.0,0
800000,2020.0,0
800000,2015.0,1
800000,2022.0,0
800000,2019.0,1
800000,2018.0,1
800000,2017.0,1
800000,2019.0,1
800000,2022.0,0
800000,2017.0,1
800000,2018.0,1
800000,2021.0,0
800000,2021.0,0
800000,2022.0,0
800000,2021.0,0
800000,2021.0,0
800000,2020.0,0
800000,2022.0,0
800000,2017.0,1
800000,2019.0,1
800000,2018.0,1
800000,2021.0,0
800000,2022.0,0
800000,2018.0,1
800000,2018.0,1
800000,2020.0,0
800000,2019.0,1
800000,2020.0,0
800000,2018.0,1
800000,2018.0,1
800000,2018.0,1
800000,2021.0,0
800000,2018.0,1
800000,2020.0,0
800000,2020.0,0
800000,2022.0,0
800000,2018.0,1
800000,2017.0,1
800000,2016.0,1
800000,2018.0,1
800000,2018.0,1
800000,2021.0,0
800000,2022.0,0
800000,2019.0,1
800000,2021.0,0
800000,2020.0,0
800000,2017.0,1
800000,2018.0,1
800000,2017.0,1
800000,2023.0,0
800000,2022.0,0
800000,2020.0,0
800000,2020.0,0
800000,2021.0,0
700000,2022.0,0
700000,2020.0,0
700000,2020.0,0
700000,2020.0,0
700000,2021.0,0
700000,2020.0,0
700000,2019.0,1
700000,2021.0,0
700000,2020.0,0
700000,2021.0,0
700000,2021.0,0
700000,2020.0,0
700000,2022.0,0
700000,2016.0,1
700000,2022.0,0
700000,2017.0,1
700000,2019.0,1
700000,2015.0,1
700000,2017.0,1
700000,2020.0,0
700000,2016.0,1
700000,2018.0,1
700000,2018.0,1
700000,2021.0,0
700000,2022.0,0
700000,2020.0,0
700000,2017.0,1
700000,2022.0,0
700000,2019.0,1
700000,2018.0,1
700000,2022.0,0
700000,2020.0,0
700000,2020.0,0
700000,2019.0,1
700000,2022.0,0
700000,2018.0,1
700000,2016.0,1
700000,2020.0,0
700000,2019.0,1
700000,2018.0,1
700000,2019.0,1
700000,2021.0,0
700000,2020.0,0
700000,2022.0,0
700000,2022.0,0
700000,2019.0,1
700000,2022.0,0
700000,2019.0,1
700000,2020.0,0
700000,2019.0,1
700000,2020.0,0
700000,2022.0,0
700000,2021.0,0
700000,2022.0,0
700000,2018.0,1
700000,2016.0,1
700000,2020.0,0
700000,2022.0,0
700000,2018.0,1
700000,2020.0,0
700000,2019.0,1
700000,2018.0,1
700000,2016.0,1
700000,2021.0,0
700000,2021.0,0
700000,2016.0,1
700000,2022.0,0
700000,2018.0,1
700000,2021.0,0
700000,2018.0,1
700000,2018.0,1
700000,2017.0,1
700000,2018.0,1
700000,2018.0,1
700000,2019.0,1
700000,2019.0,1
700000,2022.0,0
700000,2021.0,0
700000,2021.0,0
700000,2020.0,0
700000,2020.0,0
700000,2022.0,0
700000,2019.0,1
700000,2022.0,0
700000,2017.0,1
700000,2018.0,1
700000,2021.0,0
700000,2018.0,1
700000,2016.0,1
700000,2019.0,1
700000,2016.0,1
700000,2018.0,1
700000,2017.0,1
700000,2019.0,1
700000,2022.0,0
700000,2022.0,0
600000,2019.0,1
600000,2020.0,0
600000,2017.0,1
600000,2018.0,1
600000,2018.0,1
600000,2022.0,0
600000,2019.0,1
600000,2020.0,0
600000,2019.0,1
600000,2016.0,1
600000,2018.0,1
600000,2016.0,1
600000,2022.0,0
600000,2019.0,1
600000,2022.0,0
600000,2021.0,0
600000,2016.0,1
600000,2018.0,1
600000,2022.0,0
600000,2022.0,0
600000,2018.0,1
600000,2021.0,0
600000,2020.0,0
600000,2021.0,0
600000,2019.0,1
600000,2017.0,1
600000,2016.0,1
600000,2019.0,1
600000,2022.0,0
600000,2018.0,1
600000,2016.0,1
600000,2020.0,0
600000,2017.0,1
600000,2019.0,1
600000,2019.0,1
600000,2022.0,0
600000,2020.0,0
600000,2022.0,0
600000,2019.0,1
600000,2021.0,0
600000,2019.0,1
600000,2018.0,1
600000,2020.0,0
600000,2022.0,0
600000,2021.0,0
600000,2019.0,1
600000,2020.0,0
600000,2019.0,1
600000,2022.0,0
600000,2017.0,1
600000,2019.0,1
600000,2019.0,1
